benchmark_id,source_dataset,source_split,question_en_original,question_ru,reasoning_family,question_type,answer_mode,gold_answers,gold_qids,num_answers,supporting_facts,num_supporting_facts,context_docs,num_context_docs,evidences,num_evidences,bridge_depth_estimate,shallow_bridge_flag,strength_bucket,raw_answer,raw_type,translation_ready_text,needs_translation,needs_rephrase,reconstructability_score,surface_template,domain_hint,question_family,shallow_bridge_reason,is_shallow_bridge_v2,is_bridge_comparison,is_compositional,is_inference,is_comparison,is_single_answer,is_list_like,has_multi_answers,has_rich_evidence,movie_director_pattern,reconstructability_score_v2,reconstruction_bucket_v2,pattern_count,pattern_score_max,pattern_score_mean,pattern_domains
2wiki_c5ca44ee08a111ebbd79ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, That Sinking Feeling or North Of The Border (Film)?",,bridge_comparison,bridge_comparison,single,['That Sinking Feeling'],[],1,[],0,[],0,[],0,4,False,medium,That Sinking Feeling,bridge_comparison,"Which film whose director is younger, That Sinking Feeling or North Of The Border (Film)?",True,True,6,"which film whose director is younger, that sinking feeling or north of <ent> (film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-1,drop,1,-1.0,-1.0,['movies']
2wiki_9e841e45087611ebbd67ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Time To Leave or Who'S Who In The Wrestling World - And Why??",,bridge_comparison,bridge_comparison,single,['Time To Leave'],[],1,[],0,[],0,[],0,4,False,medium,Time To Leave,bridge_comparison,"Which film whose director is younger, Time To Leave or Who'S Who In The Wrestling World - And Why??",True,True,6,"which film whose director is younger, time to leave or who's who in <ent>??",movies,wh,,False,True,False,False,False,True,False,False,False,False,-1,drop,1,-1.0,-1.0,['movies']
2wiki_fba75768087011ebbd63ac1f6bf848b6,2wikimultihopqa,test,"Which film whose director was born first, Conquest Of The Planet Of The Apes or I'M Not Harry Jenson?",,bridge_comparison,bridge_comparison,single,[],[],0,[],0,[],0,[],0,4,False,medium,,bridge_comparison,"Which film whose director was born first, Conquest Of The Planet Of The Apes or I'M Not Harry Jenson?",True,True,6,"which film whose director was born first, conquest of <ent>jenson?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-1,drop,1,-1.0,-1.0,['movies']
2wiki_3007ec78085011ebbd56ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director was born first, Crimes Of The Future or The Sex Of The Stars?",,bridge_comparison,bridge_comparison,single,['Crimes Of The Future'],[],1,[],0,[],0,[],0,4,False,medium,Crimes Of The Future,bridge_comparison,"Which film whose director was born first, Crimes Of The Future or The Sex Of The Stars?",True,True,6,"which film whose director was born first, crimes of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-1,drop,1,-1.0,-1.0,['movies']
2wiki_3a0f751c086211ebbd5dac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director was born first, In The Midst Of My Days or Outcasts Of The Trail?",,bridge_comparison,bridge_comparison,single,['Outcasts Of The Trail'],[],1,[],0,[],0,[],0,4,False,medium,Outcasts Of The Trail,bridge_comparison,"Which film whose director was born first, In The Midst Of My Days or Outcasts Of The Trail?",True,True,6,"which film whose director was born first, in <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-1,drop,1,-1.0,-1.0,['movies']
2wiki_b64c031d087011ebbd63ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director was born first, Memories Of The Desert or Outlaws Of The Rio Grande?",,bridge_comparison,bridge_comparison,single,['Outlaws Of The Rio Grande'],[],1,[],0,[],0,[],0,4,False,medium,Outlaws Of The Rio Grande,bridge_comparison,"Which film whose director was born first, Memories Of The Desert or Outlaws Of The Rio Grande?",True,True,6,"which film whose director was born first, memories of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-1,drop,1,-1.0,-1.0,['movies']
2wiki_6abaf116089c11ebbd78ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director was born first, Shadow Of The Earth or Wolves Of The Range?",,bridge_comparison,bridge_comparison,single,['Wolves Of The Range'],[],1,[],0,[],0,[],0,4,False,medium,Wolves Of The Range,bridge_comparison,"Which film whose director was born first, Shadow Of The Earth or Wolves Of The Range?",True,True,6,"which film whose director was born first, shadow of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-1,drop,1,-1.0,-1.0,['movies']
2wiki_fee1eb96087011ebbd63ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose producer was born first, Conquest Of The Planet Of The Apes or I'M Not Harry Jenson?",,bridge_comparison,bridge_comparison,single,['Conquest Of The Planet Of The Apes'],[],1,[],0,[],0,[],0,4,False,medium,Conquest Of The Planet Of The Apes,bridge_comparison,"Which film whose producer was born first, Conquest Of The Planet Of The Apes or I'M Not Harry Jenson?",True,True,6,"which film whose producer was born first, conquest of <ent>jenson?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-1,drop,1,-1.0,-1.0,['movies']
2wiki_6710e933087c11ebbd6aac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, The Law of the North or Chisum?",,bridge_comparison,bridge_comparison,single,['Chisum'],[],1,[],0,[],0,[],0,3,False,medium,Chisum,bridge_comparison,"Which film whose director is younger, The Law of the North or Chisum?",True,True,5,"which film whose director is younger, <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,10,-2.0,-2.0,['movies']
2wiki_ed2ee6dc089411ebbd75ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, The Way Of The West or Ouaga-Saga?",,bridge_comparison,bridge_comparison,single,['The Way Of The West'],[],1,[],0,[],0,[],0,3,False,medium,The Way Of The West,bridge_comparison,"Which film whose director was born first, The Way Of The West or Ouaga-Saga?",True,True,5,"which film whose director was born first, <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,10,-2.0,-2.0,['movies']
2wiki_4efb5e8f08ba11ebbd88ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director died later, The House Of The Crows or Tillers Of The Soil?",,bridge_comparison,bridge_comparison,single,['The House Of The Crows'],[],1,[],0,[],0,[],0,3,False,medium,The House Of The Crows,bridge_comparison,"Which film has the director died later, The House Of The Crows or Tillers Of The Soil?",True,True,5,"which film has <ent>, <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,3,-2.0,-2.0,['movies']
2wiki_5294bde808c811ebbd91ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director born later, Fury Of The Congo or Four Of The Apocalypse?",,bridge_comparison,bridge_comparison,single,['Four Of The Apocalypse'],[],1,[],0,[],0,[],0,3,False,medium,Four Of The Apocalypse,bridge_comparison,"Which film has the director born later, Fury Of The Congo or Four Of The Apocalypse?",True,True,5,"which film has <ent>, fury of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,2,-2.0,-2.0,['movies']
2wiki_64ca010008d011ebbd95ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director born earlier, In The Name Of The Sovereign People or Kraftprobe?",,bridge_comparison,bridge_comparison,single,['In The Name Of The Sovereign People'],[],1,[],0,[],0,[],0,3,False,medium,In The Name Of The Sovereign People,bridge_comparison,"Which film has the director born earlier, In The Name Of The Sovereign People or Kraftprobe?",True,True,5,"which film has <ent>, in <ent>kraftprobe?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,2,-2.0,-2.0,['movies']
2wiki_8ef3aa37085c11ebbd5cac1f6bf848b6,2wikimultihopqa,train,"Which film has the director died earlier, King Of The Hotel or Doctor In The House?",,bridge_comparison,bridge_comparison,single,['King Of The Hotel'],[],1,[],0,[],0,[],0,3,False,medium,King Of The Hotel,bridge_comparison,"Which film has the director died earlier, King Of The Hotel or Doctor In The House?",True,True,5,"which film has <ent>, king of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,2,-2.0,-2.0,['movies']
2wiki_997b1214088411ebbd6dac1f6bf848b6,2wikimultihopqa,train,"Which film has the director born first, Malta Story or Hamilton: In The Interest Of The Nation?",,bridge_comparison,bridge_comparison,single,['Malta Story'],[],1,[],0,[],0,[],0,3,False,medium,Malta Story,bridge_comparison,"Which film has the director born first, Malta Story or Hamilton: In The Interest Of The Nation?",True,True,5,"which film has <ent>, malta story or hamilton: in <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,2,-2.0,-2.0,['movies']
2wiki_45b29180085811ebbd5aac1f6bf848b6,2wikimultihopqa,train,"Which film has the director died earlier, Money (1991 Film) or In The Name Of The Italian People?",,bridge_comparison,bridge_comparison,single,['In The Name Of The Italian People'],[],1,[],0,[],0,[],0,3,False,medium,In The Name Of The Italian People,bridge_comparison,"Which film has the director died earlier, Money (1991 Film) or In The Name Of The Italian People?",True,True,5,"which film has <ent>, money (<year> film) or in <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,2,-2.0,-2.0,['movies']
2wiki_3089ea1908ad11ebbd83ac1f6bf848b6,2wikimultihopqa,dev,"Which film has the director born later, One Day In The Life Of Andrei Arsenevich or Wolves Of The Range?",,bridge_comparison,bridge_comparison,single,['One Day In The Life Of Andrei Arsenevich'],[],1,[],0,[],0,[],0,3,False,medium,One Day In The Life Of Andrei Arsenevich,bridge_comparison,"Which film has the director born later, One Day In The Life Of Andrei Arsenevich or Wolves Of The Range?",True,True,5,"which film has <ent>, one day in <ent><ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,2,-2.0,-2.0,['movies']
2wiki_3ecfa05808c711ebbd91ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director died earlier, Prisoners Of The Earth or Code Of The Saddle?",,bridge_comparison,bridge_comparison,single,['Prisoners Of The Earth'],[],1,[],0,[],0,[],0,3,False,medium,Prisoners Of The Earth,bridge_comparison,"Which film has the director died earlier, Prisoners Of The Earth or Code Of The Saddle?",True,True,5,"which film has <ent>, prisoners of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,2,-2.0,-2.0,['movies']
2wiki_de18ea1308d511ebbd98ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Return Of The Texan or A Holy Venetian Family?",,bridge_comparison,bridge_comparison,single,['A Holy Venetian Family'],[],1,[],0,[],0,[],0,3,False,medium,A Holy Venetian Family,bridge_comparison,"Which film whose director is younger, Return Of The Texan or A Holy Venetian Family?",True,True,5,"which film whose director is younger, return of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,2,-2.0,-2.0,['movies']
2wiki_1d507a43086d11ebbd61ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, Wolves Of The North or Action In Arabia?",,bridge_comparison,bridge_comparison,single,['Action In Arabia'],[],1,[],0,[],0,[],0,3,False,medium,Action In Arabia,bridge_comparison,"Which film whose director is younger, Wolves Of The North or Action In Arabia?",True,True,5,"which film whose director is younger, wolves of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,2,-2.0,-2.0,['movies']
2wiki_168fe47a088811ebbd6eac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, The Firm (1993 Film) or The Call Of The Blood?",,bridge_comparison,bridge_comparison,single,['The Call Of The Blood'],[],1,[],0,[],0,[],0,3,False,medium,The Call Of The Blood,bridge_comparison,"Which film whose director was born first, The Firm (1993 Film) or The Call Of The Blood?",True,True,5,"which film whose director was born first, <ent> (<year> film) or <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,2,-2.0,-2.0,['movies']
2wiki_0f7b7fad088611ebbd6dac1f6bf848b6,2wikimultihopqa,train,Are the directors of films Return of the Bad Men and In the Belly of the Dragon both from the same country?,,bridge_comparison,bridge_comparison,single,['no'],[],1,[],0,[],0,[],0,3,False,medium,no,bridge_comparison,Are the directors of films Return of the Bad Men and In the Belly of the Dragon both from the same country?,True,True,5,are <ent>and in <ent>country?,movies,other,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_f6b4cdb6087611ebbd67ac1f6bf848b6,2wikimultihopqa,train,Do both films A Quiet Place In The Country and When Were You Born have the directors that share the same nationality?,,bridge_comparison,bridge_comparison,single,['no'],[],1,[],0,[],0,[],0,3,False,medium,no,bridge_comparison,Do both films A Quiet Place In The Country and When Were You Born have the directors that share the same nationality?,True,True,5,do both films <ent>you born have <ent>?,movies,other,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_2616e0fa08ca11ebbd92ac1f6bf848b6,2wikimultihopqa,train,Do both films Abraham Lincoln: Vampire Hunter and Where Were You When The Lights Went Out? have the directors that share the same nationality?,,bridge_comparison,bridge_comparison,single,['no'],[],1,[],0,[],0,[],0,3,False,medium,no,bridge_comparison,Do both films Abraham Lincoln: Vampire Hunter and Where Were You When The Lights Went Out? have the directors that share the same nationality?,True,True,5,do both films abraham lincoln: vampire hunter and where were you when <ent>? have <ent>?,movies,other,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_ac0f3486085d11ebbd5cac1f6bf848b6,2wikimultihopqa,train,Do both films Conquest Of The Planet Of The Apes and The Caller (2008 Film) have the directors that share the same nationality?,,bridge_comparison,bridge_comparison,single,['no'],[],1,[],0,[],0,[],0,3,False,medium,no,bridge_comparison,Do both films Conquest Of The Planet Of The Apes and The Caller (2008 Film) have the directors that share the same nationality?,True,True,5,do both films conquest of <ent> (<year> film) have <ent>?,movies,other,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_58d3a713085211ebbd58ac1f6bf848b6,2wikimultihopqa,train,Do both films Footsteps In The Night (Film) and Devon'S Ghost: Legend Of The Bloody Boy have the directors that share the same nationality?,,bridge_comparison,bridge_comparison,single,['yes'],[],1,[],0,[],0,[],0,3,False,medium,yes,bridge_comparison,Do both films Footsteps In The Night (Film) and Devon'S Ghost: Legend Of The Bloody Boy have the directors that share the same nationality?,True,True,5,do both films footsteps in <ent> (film) and devon's ghost: legend of <ent><ent>?,movies,other,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_ec4d9ff408a511ebbd7dac1f6bf848b6,2wikimultihopqa,train,Do both films Half an Hour and In the Name of the King 3: The Last Mission have the directors that share the same nationality?,,bridge_comparison,bridge_comparison,single,['no'],[],1,[],0,[],0,[],0,3,False,medium,no,bridge_comparison,Do both films Half an Hour and In the Name of the King 3: The Last Mission have the directors that share the same nationality?,True,True,5,do both films half <ent> <num>: <ent>share <ent>?,movies,other,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_164287d2089911ebbd77ac1f6bf848b6,2wikimultihopqa,train,Do both films King Of The Gamblers and The Cat In The Hat (Film) have the directors that share the same nationality?,,bridge_comparison,bridge_comparison,single,['yes'],[],1,[],0,[],0,[],0,3,False,medium,yes,bridge_comparison,Do both films King Of The Gamblers and The Cat In The Hat (Film) have the directors that share the same nationality?,True,True,5,do both films king of <ent> (film) have <ent>?,movies,other,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
