benchmark_id,source_dataset,source_split,question_en_original,question_ru,reasoning_family,question_type,answer_mode,gold_answers,gold_qids,num_answers,supporting_facts,num_supporting_facts,context_docs,num_context_docs,evidences,num_evidences,bridge_depth_estimate,shallow_bridge_flag,strength_bucket,raw_answer,raw_type,translation_ready_text,needs_translation,needs_rephrase,reconstructability_score
2wiki_f6765b0e088e11ebbd70ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Enron: The Smartest Guys In The Room or Soldier'S Fantasy?",,bridge_comparison,bridge_comparison,single,"[""Soldier'S Fantasy""]",[],1,[],0,[],0,[],0,3,False,medium,Soldier'S Fantasy,bridge_comparison,"Which film whose director was born first, Enron: The Smartest Guys In The Room or Soldier'S Fantasy?",True,True,5
2wiki_641be3b8085811ebbd5aac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, The Man Who Lived Twice or Warm Nights On A Slow Moving Train?",,bridge_comparison,bridge_comparison,single,['Warm Nights On A Slow Moving Train'],[],1,[],0,[],0,[],0,3,False,medium,Warm Nights On A Slow Moving Train,bridge_comparison,"Which film whose director is younger, The Man Who Lived Twice or Warm Nights On A Slow Moving Train?",True,True,5
2wiki_24397468086c11ebbd60ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born earlier, Roar Of The Press or His Own Home Town?",,bridge_comparison,bridge_comparison,single,['His Own Home Town'],[],1,[],0,[],0,[],0,3,False,medium,His Own Home Town,bridge_comparison,"Which film has the director who was born earlier, Roar Of The Press or His Own Home Town?",True,True,5
2wiki_c9239e8f08aa11ebbd80ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born first, Om Shanti Om or The Table Of The Poor?",,bridge_comparison,bridge_comparison,single,['The Table Of The Poor'],[],1,[],0,[],0,[],0,3,False,medium,The Table Of The Poor,bridge_comparison,"Which film has the director who was born first, Om Shanti Om or The Table Of The Poor?",True,True,5
2wiki_8d6dfe3708d011ebbd95ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who is older, Calcutta (1969 Film) or Shadow Of The Hawk?",,bridge_comparison,bridge_comparison,single,['Shadow Of The Hawk'],[],1,[],0,[],0,[],0,3,False,medium,Shadow Of The Hawk,bridge_comparison,"Which film has the director who is older, Calcutta (1969 Film) or Shadow Of The Hawk?",True,True,5
2wiki_82d3dac0089111ebbd73ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died earlier, The Great Reward or Another Part Of The Forest (Film)?",,bridge_comparison,bridge_comparison,single,['The Great Reward'],[],1,[],0,[],0,[],0,3,False,medium,The Great Reward,bridge_comparison,"Which film has the director who died earlier, The Great Reward or Another Part Of The Forest (Film)?",True,True,5
2wiki_2285197a088411ebbd6dac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died first, Grit (Film) or Wings Of The Navy?",,bridge_comparison,bridge_comparison,single,['Wings Of The Navy'],[],1,[],0,[],0,[],0,3,False,medium,Wings Of The Navy,bridge_comparison,"Which film has the director who died first, Grit (Film) or Wings Of The Navy?",True,True,5
2wiki_52f966f108b211ebbd85ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director born first, No. 1 Of The Secret Service or Who Am I (2014 Film)?",,bridge_comparison,bridge_comparison,single,['No. 1 Of The Secret Service'],[],1,[],0,[],0,[],0,3,False,medium,No. 1 Of The Secret Service,bridge_comparison,"Which film has the director born first, No. 1 Of The Secret Service or Who Am I (2014 Film)?",True,True,5
2wiki_be493590089c11ebbd78ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died earlier, The Lame Gentleman or Splendor In The Grass?",,bridge_comparison,bridge_comparison,single,['The Lame Gentleman'],[],1,[],0,[],0,[],0,3,False,medium,The Lame Gentleman,bridge_comparison,"Which film has the director who died earlier, The Lame Gentleman or Splendor In The Grass?",True,True,5
2wiki_4580210708b411ebbd87ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born later, The Last Witness (1980 Film) or Aloa: Festivity Of The Whores?",,bridge_comparison,bridge_comparison,single,['Aloa: Festivity Of The Whores'],[],1,[],0,[],0,[],0,3,False,medium,Aloa: Festivity Of The Whores,bridge_comparison,"Which film has the director who was born later, The Last Witness (1980 Film) or Aloa: Festivity Of The Whores?",True,True,5
2wiki_bd055da608b211ebbd85ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died earlier, The Man In The Moon or The House Of Rain?",,bridge_comparison,bridge_comparison,single,['The House Of Rain'],[],1,[],0,[],0,[],0,3,False,medium,The House Of Rain,bridge_comparison,"Which film has the director who died earlier, The Man In The Moon or The House Of Rain?",True,True,5
2wiki_aa906d67086511ebbd5eac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Neal Of The Navy or 21 Tapaa Pilata Avioliitto?",,bridge_comparison,bridge_comparison,single,['Neal Of The Navy'],[],1,[],0,[],0,[],0,3,False,medium,Neal Of The Navy,bridge_comparison,"Which film whose director was born first, Neal Of The Navy or 21 Tapaa Pilata Avioliitto?",True,True,5
2wiki_03f4a81408c411ebbd8eac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born earlier, Love, Wedding, Marriage or The Secret Of The Whistler?",,bridge_comparison,bridge_comparison,single,['The Secret Of The Whistler'],[],1,[],0,[],0,[],0,3,False,medium,The Secret Of The Whistler,bridge_comparison,"Which film has the director who was born earlier, Love, Wedding, Marriage or The Secret Of The Whistler?",True,True,5
2wiki_5434f05c08ad11ebbd83ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died later, Woman Obsessed or Tyrant of the Sea?",,bridge_comparison,bridge_comparison,single,['Woman Obsessed'],[],1,[],0,[],0,[],0,3,False,medium,Woman Obsessed,bridge_comparison,"Which film has the director who died later, Woman Obsessed or Tyrant of the Sea?",True,True,5
2wiki_b8873edb08cf11ebbd95ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born later, The Berlin File or The Bath In The Barn (1943 Film)?",,bridge_comparison,bridge_comparison,single,['The Berlin File'],[],1,[],0,[],0,[],0,3,False,medium,The Berlin File,bridge_comparison,"Which film has the director who was born later, The Berlin File or The Bath In The Barn (1943 Film)?",True,True,5
2wiki_bf400f1a089111ebbd73ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born first, Blonde Trouble or The Wrong Arm of the Law?",,bridge_comparison,bridge_comparison,single,['Blonde Trouble'],[],1,[],0,[],0,[],0,3,False,medium,Blonde Trouble,bridge_comparison,"Which film has the director who was born first, Blonde Trouble or The Wrong Arm of the Law?",True,True,5
2wiki_c56be790084d11ebbd56ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who is older than the other, The Soul Of Satan or Death In The Desert (Film)?",,bridge_comparison,bridge_comparison,single,['The Soul Of Satan'],[],1,[],0,[],0,[],0,3,False,medium,The Soul Of Satan,bridge_comparison,"Which film has the director who is older than the other, The Soul Of Satan or Death In The Desert (Film)?",True,True,5
2wiki_4576766808bb11ebbd88ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died earlier, Flesh And Fantasy or The Rider Of The Law?",,bridge_comparison,bridge_comparison,single,['The Rider Of The Law'],[],1,[],0,[],0,[],0,3,False,medium,The Rider Of The Law,bridge_comparison,"Which film has the director who died earlier, Flesh And Fantasy or The Rider Of The Law?",True,True,5
2wiki_78ca3a3408b811ebbd88ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died first, Legend Of The Werewolf or Painted Youth?",,bridge_comparison,bridge_comparison,single,['Painted Youth'],[],1,[],0,[],0,[],0,3,False,medium,Painted Youth,bridge_comparison,"Which film has the director who died first, Legend Of The Werewolf or Painted Youth?",True,True,5
2wiki_2ecfc90c089111ebbd72ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born first, The Republic Of Love or An Episode In The Life Of An Iron Picker?",,bridge_comparison,bridge_comparison,single,['The Republic Of Love'],[],1,[],0,[],0,[],0,3,False,medium,The Republic Of Love,bridge_comparison,"Which film has the director who was born first, The Republic Of Love or An Episode In The Life Of An Iron Picker?",True,True,5
2wiki_e646bd74086a11ebbd5fac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died first, The Psychopath or Law Of The Border?",,bridge_comparison,bridge_comparison,single,['The Psychopath'],[],1,[],0,[],0,[],0,3,False,medium,The Psychopath,bridge_comparison,"Which film has the director who died first, The Psychopath or Law Of The Border?",True,True,5
2wiki_b29ec47b085c11ebbd5cac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born first, Colorado Sunset or The Assault of the Present on the Rest of Time?",,bridge_comparison,bridge_comparison,single,['Colorado Sunset'],[],1,[],0,[],0,[],0,3,False,medium,Colorado Sunset,bridge_comparison,"Which film has the director who was born first, Colorado Sunset or The Assault of the Present on the Rest of Time?",True,True,5
2wiki_b3a821a008d811ebbd9cac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died earlier, Code Name: Jaguar or It'S In The Air?",,bridge_comparison,bridge_comparison,single,"[""It'S In The Air""]",[],1,[],0,[],0,[],0,3,False,medium,It'S In The Air,bridge_comparison,"Which film has the director who died earlier, Code Name: Jaguar or It'S In The Air?",True,True,5
2wiki_a6b74fbb087a11ebbd67ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director died later, Sign Of The Pagan or Spawn Of The North?",,bridge_comparison,bridge_comparison,single,['Sign Of The Pagan'],[],1,[],0,[],0,[],0,3,False,medium,Sign Of The Pagan,bridge_comparison,"Which film has the director died later, Sign Of The Pagan or Spawn Of The North?",True,True,5
2wiki_bd9d0ce0090e11ebbdadac1f6bf848b6,2wikimultihopqa,train,"Which film came out first, Jonah Who Lived In The Whale or Trouble In Texas?",,comparison,comparison,single,['Trouble In Texas'],[],1,[],0,[],0,[],0,3,False,medium,Trouble In Texas,comparison,"Which film came out first, Jonah Who Lived In The Whale or Trouble In Texas?",True,True,5
2wiki_5214934e08cc11ebbd93ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, The Hound Of The Deep or Do You Believe In Angels??",,bridge_comparison,bridge_comparison,single,['The Hound Of The Deep'],[],1,[],0,[],0,[],0,3,False,medium,The Hound Of The Deep,bridge_comparison,"Which film whose director was born first, The Hound Of The Deep or Do You Believe In Angels??",True,True,5
2wiki_90e92438089811ebbd77ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born first, All That Matters Is Past or Compliments Of Mister Flow?",,bridge_comparison,bridge_comparison,single,['Compliments Of Mister Flow'],[],1,[],0,[],0,[],0,3,False,medium,Compliments Of Mister Flow,bridge_comparison,"Which film has the director who was born first, All That Matters Is Past or Compliments Of Mister Flow?",True,True,5
2wiki_bccc37b008a811ebbd7fac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born earlier, Horrors Of The Black Museum or Scars Of Dracula?",,bridge_comparison,bridge_comparison,single,['Horrors Of The Black Museum'],[],1,[],0,[],0,[],0,3,False,medium,Horrors Of The Black Museum,bridge_comparison,"Which film has the director who was born earlier, Horrors Of The Black Museum or Scars Of Dracula?",True,True,5
2wiki_35b3a725087e11ebbd6bac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who is older than the other, Keys Of The Righteous or Luna Park (1992 Film)?",,bridge_comparison,bridge_comparison,single,['Keys Of The Righteous'],[],1,[],0,[],0,[],0,3,False,medium,Keys Of The Righteous,bridge_comparison,"Which film has the director who is older than the other, Keys Of The Righteous or Luna Park (1992 Film)?",True,True,5
2wiki_76cd6cf808d411ebbd96ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born later, The End Of The Affair (1999 Film) or Shaadi No. 1?",,bridge_comparison,bridge_comparison,single,['Shaadi No. 1'],[],1,[],0,[],0,[],0,3,False,medium,Shaadi No. 1,bridge_comparison,"Which film has the director who was born later, The End Of The Affair (1999 Film) or Shaadi No. 1?",True,True,5
2wiki_1d591b0f088411ebbd6dac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died later, Raiders Of The South or Dance Hall Hostess?",,bridge_comparison,bridge_comparison,single,['Raiders Of The South'],[],1,[],0,[],0,[],0,3,False,medium,Raiders Of The South,bridge_comparison,"Which film has the director who died later, Raiders Of The South or Dance Hall Hostess?",True,True,5
2wiki_e29a4f90087111ebbd63ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born earlier, Law Of The Lawless (1963 Film) or The Prosecutor Hallers?",,bridge_comparison,bridge_comparison,single,['The Prosecutor Hallers'],[],1,[],0,[],0,[],0,3,False,medium,The Prosecutor Hallers,bridge_comparison,"Which film has the director who was born earlier, Law Of The Lawless (1963 Film) or The Prosecutor Hallers?",True,True,5
2wiki_e2c76004089211ebbd74ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, The Mark Of The Day or The Romance Of Book And Sword?",,bridge_comparison,bridge_comparison,single,['The Romance Of Book And Sword'],[],1,[],0,[],0,[],0,3,False,medium,The Romance Of Book And Sword,bridge_comparison,"Which film whose director is younger, The Mark Of The Day or The Romance Of Book And Sword?",True,True,5
2wiki_79275a7c08bb11ebbd88ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, A Paso De Cojo or A Day In The Death Of Joe Egg (Film)?",,bridge_comparison,bridge_comparison,single,['A Paso De Cojo'],[],1,[],0,[],0,[],0,3,False,medium,A Paso De Cojo,bridge_comparison,"Which film whose director was born first, A Paso De Cojo or A Day In The Death Of Joe Egg (Film)?",True,True,5
2wiki_68148caa08a711ebbd7fac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who is older, The Spirit Of The Beehive or Orange (2018 Film)?",,bridge_comparison,bridge_comparison,single,['The Spirit Of The Beehive'],[],1,[],0,[],0,[],0,3,False,medium,The Spirit Of The Beehive,bridge_comparison,"Which film has the director who is older, The Spirit Of The Beehive or Orange (2018 Film)?",True,True,5
2wiki_baac4c18089411ebbd75ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Unrest (2006 Film) or Like A Star Shining In The Night?",,bridge_comparison,bridge_comparison,single,['Like A Star Shining In The Night'],[],1,[],0,[],0,[],0,3,False,medium,Like A Star Shining In The Night,bridge_comparison,"Which film whose director was born first, Unrest (2006 Film) or Like A Star Shining In The Night?",True,True,5
2wiki_ec011670087011ebbd63ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Swing Out The Blues or In The Aleutians – Isles Of Enchantment?",,bridge_comparison,bridge_comparison,single,['Swing Out The Blues'],[],1,[],0,[],0,[],0,3,False,medium,Swing Out The Blues,bridge_comparison,"Which film whose director was born first, Swing Out The Blues or In The Aleutians – Isles Of Enchantment?",True,True,5
2wiki_54e9bb74086511ebbd5eac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died first, Steele Of The Royal Mounted or Beauty No. 2?",,bridge_comparison,bridge_comparison,single,['Steele Of The Royal Mounted'],[],1,[],0,[],0,[],0,3,False,medium,Steele Of The Royal Mounted,bridge_comparison,"Which film has the director who died first, Steele Of The Royal Mounted or Beauty No. 2?",True,True,5
2wiki_1e3de1a608db11ebbd9cac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who is older, Spell Of The Looking Glass or Paw (Film)?",,bridge_comparison,bridge_comparison,single,['Spell Of The Looking Glass'],[],1,[],0,[],0,[],0,3,False,medium,Spell Of The Looking Glass,bridge_comparison,"Which film has the director who is older, Spell Of The Looking Glass or Paw (Film)?",True,True,5
